pl_name,hostname,discoverymethod,pl_orbper,pl_orbsmax,pl_bmasse,st_mass,pl_orbeccen,expected_eccentricity,eccentricity_for_analysis
Kepler-9 b,Kepler-9,Transit,19.273938,0.143,,1.053,0.0,0.08703997965053245,0.08703997965053245
KOI-142 b,KOI-142,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-9 b,Kepler-9,Transit,19.24628649,,,1.03,,0.08130454092011827,0.08130454092011827
HD 192699 b,HD 192699,Radial Velocity,340.94,1.063,666.17168,1.38,0.082,0.19495983681200707,0.082
Kepler-921 b,Kepler-921,Transit,51.30172621,,,0.98,,0.09614618996355861,0.09614618996355861
Kepler-1229 b,Kepler-1229,Transit,86.829519,0.3013,,0.482,0.0,0.1024247611089795,0.1024247611089795
HD 4203 b,HD 4203,Radial Velocity,406.0,1.1,508.528,1.06,0.53,0.19155934153430212,0.53
Kepler-786 b,Kepler-786,Transit,53.5293487,,,0.81,,0.0955205537804632,0.0955205537804632
Kepler-1322 b,Kepler-1322,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-49 c,Kepler-49,Transit,10.91,,8.38,0.607,0.008,0.04685226332403257,0.008
Kepler-1426 b,Kepler-1426,Transit,14.25624,0.118,,1.07,0.0,0.08355141925844162,0.08355141925844162
Kepler-1169 b,Kepler-1169,Transit,6.11009134,0.06931,,1.188,,0.07471956347549588,0.07471956347549588
Kepler-1091 b,Kepler-1091,Transit,1.434741564,0.0232,,0.81,0.0,0.059646676584453655,0.059646676584453655
HD 207832 c,HD 207832,Radial Velocity,1155.7,2.112,232.0159,0.94,0.27,0.20071272593877124,0.27
Kepler-329 b,Kepler-329,Transit,7.416397,0.061,,,,0.0770002803512602,0.0770002803512602
Kepler-11 e,Kepler-11,Transit,31.99552485,,,1.05,,0.0890125935516283,0.0890125935516283
K2-223 c,K2-223,Transit,4.56327,0.0549,,1.06,,0.0712795765851853,0.0712795765851853
Kepler-310 c,Kepler-310,Transit,56.476167,,,0.91,,0.09723315615783096,0.09723315615783096
Kepler-1553 b,Kepler-1553,Transit,4.24263096,0.0481,,0.822,0.0,0.06955426599189136,0.06955426599189136
Kepler-183 b,Kepler-183,Transit,5.688018,0.062,,0.99,0.0,0.07324088800462326,0.07324088800462326
Kepler-133 c,Kepler-133,Transit,31.51789,0.197,,1.02,0.0,0.09293754037959273,0.09293754037959273
Kepler-1554 b,Kepler-1554,Transit,198.088774,,,0.84,,0.1198118110789363,0.1198118110789363
Kepler-962 b,Kepler-962,Transit,12.05707387,,,0.95,,0.07440322975410063,0.07440322975410063
Kepler-1180 b,Kepler-1180,Transit,16.8601286,0.1246,,0.906,0.0,0.08473801870222313,0.08473801870222313
Kepler-1311 d,Kepler-1311,Transit,197.5110016,,,1.032,,0.12151440701393484,0.12151440701393484
Kepler-53 c,Kepler-53,Transit,38.5575914,,,0.98,,0.09149223939824562,0.09149223939824562
Kepler-444 f,Kepler-444,Transit,9.740486,0.0782225476,,0.673,0.0,0.07725646754662457,0.07725646754662457
Kepler-1347 b,Kepler-1347,Transit,14.00948631,0.104,,0.763,0.0,0.08181693658110183,0.08181693658110183
Kepler-258 c,Kepler-258,Transit,33.6529701,,,0.82,,0.08818390494284382,0.08818390494284382
HD 108863 b,HD 108863,Radial Velocity,437.7,1.32,767.24162,1.59,0.032,0.20499168392708028,0.032
Kepler-359 c,Kepler-359,Transit,57.6899118,0.3015,,1.093,0.0,0.10129218418551118,0.10129218418551118
HD 185269 b,HD 185269,Radial Velocity,6.83776,0.077,321.0083,1.3,0.229,0.10934727537224408,0.229
Kepler-1024 b,Kepler-1024,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-211 b,Kepler-211,Transit,4.138536769,0.0493,,0.929,0.0,0.06978729921779435,0.06978729921779435
Kepler-1167 b,Kepler-1167,Transit,1.003931703,,,0.78,,0.046823073917842094,0.046823073917842094
Kepler-192 b,Kepler-192,Transit,9.92672514,,,0.94,,0.07181960660560496,0.07181960660560496
HD 134060 b,HD 134060,Radial Velocity,3.2696,0.0444,10.1,1.095,0.45,0.06737941369249234,0.45
Kepler-1180 b,Kepler-1180,Transit,16.85818,0.134,,1.12,0.0,0.08572161787529664,0.08572161787529664
K2-201 c,K2-201,Transit,22.779878,,,0.956055,,0.08329130121758818,0.08329130121758818
Kepler-743 b,Kepler-743,Transit,3.1792668637,,,0.945,,0.058583304461531406,0.058583304461531406
K2-229 c,K2-229,Transit,8.3262,,7.0,0.84,,0.044802919199259626,0.044802919199259626
KOI-3503 b,KOI-3503,Transit,21.1875846,0.1457,,0.918,0.0,0.08751247009420222,0.08751247009420222
Kepler-1291 b,Kepler-1291,Transit,8.6304389084,,,0.85,,0.06952446314370593,0.06952446314370593
Kepler-1199 b,Kepler-1199,Transit,15.04477548,,,,,0.07777867635790403,0.07777867635790403
K2-202 b,K2-202,Transit,3.405087,,,,,0.05964893676250721,0.05964893676250721
Kepler-1004 b,Kepler-1004,Transit,5.28789787,0.0665,,1.41,0.0,0.0739389912591875,0.0739389912591875
Kepler-1449 b,Kepler-1449,Transit,13.2274226458,,,1.05,,0.07620214802944109,0.07620214802944109
Kepler-282 c,Kepler-282,Transit,13.638723,0.106,,,,0.08309921725724932,0.08309921725724932
Kepler-1047 c,Kepler-1047,Transit,3.18897601,0.0422,,0.98,0.0,0.06747944614480264,0.06747944614480264
Kepler-243 b,Kepler-243,Transit,5.71542485,0.0609,,0.921,0.0,0.07298290843565725,0.07298290843565725
Kepler-99 b,Kepler-99,Transit,4.603575293,,,0.769,,0.06165352901692565,0.06165352901692565
Kepler-188 b,Kepler-188,Transit,2.0619067077,,,1.02,,0.054485430133337814,0.054485430133337814
Kepler-363 b,Kepler-363,Transit,3.614568,0.048,,,,0.06869612110928917,0.06869612110928917
Kepler-143 b,Kepler-143,Transit,16.00749754,0.1239,,0.987,0.0,0.08452921581136912,0.08452921581136912
Kepler-721 b,Kepler-721,Transit,5.3920349814,,,0.81,,0.06367990046139699,0.06367990046139699
Kepler-1572 b,Kepler-1572,Transit,5.49548621,0.0614,,1.02,0.0,0.07299715987237214,0.07299715987237214
HD 170469 b,HD 170469,Radial Velocity,1130.0,2.213,176.39476588,1.134802,0.15,0.19683041659780356,0.15
Kepler-1672 b,Kepler-1672,Transit,150.8811,0.58,,1.14,0.0,0.11553393157493036,0.11553393157493036
Kepler-1129 c,Kepler-1129,Transit,76.5369531,0.3528,,0.998,0.0,0.10473012181585181,0.10473012181585181
Kepler-1156 b,Kepler-1156,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-955 b,Kepler-955,Transit,14.5324483,0.1083,,0.802,0.0,0.0824622352223219,0.0824622352223219
Kepler-338 d,Kepler-338,Transit,44.4315,0.254,,1.101,0.0,0.09780154020720626,0.09780154020720626
Kepler-176 c,Kepler-176,Transit,12.75934489,0.0988,,0.789,0.0,0.08091504320098564,0.08091504320098564
Kepler-1889 b,Kepler-1889,Transit,37.3033197,0.2082,,0.864,0.0,0.09425445010934572,0.09425445010934572
Kepler-385 c,Kepler-385,Transit,15.1622287,0.1259,,1.157,0.0,0.0846403593716852,0.0846403593716852
Kepler-1245 b,Kepler-1245,Transit,4.35409304,0.0484,,0.795,0.0,0.0696770451666457,0.0696770451666457
Kepler-184 c,Kepler-184,Transit,20.30291,0.144,,0.97,0.0,0.08727230470647286,0.08727230470647286
Kepler-1292 b,Kepler-1292,Transit,3.27645,0.044,,1.03,0.0,0.06789825650899926,0.06789825650899926
Kepler-1419 b,Kepler-1419,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-1940 b,Kepler-1940,Transit,4.95060632,0.0525,,0.802,0.0,0.07100633754861484,0.07100633754861484
Kepler-379 b,Kepler-379,Transit,20.0984215,,,1.15,,0.08259831356982633,0.08259831356982633
Kepler-1623 b,Kepler-1623,Transit,4.36128348,,,1.0,,0.062282704596153496,0.062282704596153496
Kepler-967 c,Kepler-967,Transit,198.71038606,,,,,0.12152068769906452,0.12152068769906452
Kepler-1654 b,Kepler-1654,Transit,1047.8356,2.026,158.915,1.011,0.26,0.1371478977070131,0.26
Kepler-131 b,Kepler-131,Transit,16.09197176,0.1278252886,6.85501121,1.076,0.0,0.0553808192708297,0.0553808192708297
Kepler-1170 b,Kepler-1170,Transit,9.98969327,,,0.8,,0.07103711262627166,0.07103711262627166
Kepler-184 c,Kepler-184,Transit,20.30302457,0.1391,,0.869,0.0,0.08673673453347953,0.08673673453347953
Kepler-79 d,Kepler-79,Transit,52.09081602,0.2807,,1.084,0.0,0.09985847159461393,0.09985847159461393
Kepler-285 b,Kepler-285,Transit,2.633852528,0.0349,,0.817,0.0,0.06502530017126083,0.06502530017126083
Kepler-808 b,Kepler-808,Transit,0.63133171,,,,,0.043903169105152885,0.043903169105152885
Kepler-140 b,Kepler-140,Transit,3.254277742,0.0443,,1.092,0.0,0.06808812759490923,0.06808812759490923
Kepler-145 c,Kepler-145,Transit,42.88232415,0.2623508601,,1.31,0.0,0.098264006913389,0.098264006913389
Kepler-52 c,Kepler-52,Transit,16.38485646,0.1041,,0.56,0.0,0.08219451346572931,0.08219451346572931
Kepler-1168 b,Kepler-1168,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-1081 b,Kepler-1081,Transit,3.85690686,,,0.88,,0.06033331309106242,0.06033331309106242
Kepler-478 b,Kepler-478,Transit,13.2217576,0.1005,,0.774,0.0,0.08123008963632306,0.08123008963632306
Kepler-1672 b,Kepler-1672,Transit,150.8779906,0.5431,,0.936,0.0,0.11432633521682106,0.11432633521682106
Kepler-189 b,Kepler-189,Transit,10.39990194,0.08671,,0.803,,0.07872901127222144,0.07872901127222144
Kepler-1344 b,Kepler-1344,Transit,4.76826326,,,1.05,,0.06352295486670809,0.06352295486670809
Kepler-181 c,Kepler-181,Transit,4.302163,0.049,,0.853,0.0,0.06984729788143909,0.06984729788143909
Kepler-128 c,Kepler-128,Transit,22.8029808,0.16517,,1.155,,0.08952209414065278,0.08952209414065278
K2-189 c,K2-189,Transit,6.67913,,,,,0.06731981277720903,0.06731981277720903
HD 30177 b,HD 30177,Radial Velocity,2524.4,3.58,2568.0664,0.988,0.184,0.2736167118762475,0.184
Kepler-212 b,Kepler-212,Transit,16.2583586,0.1313,,1.137,0.0,0.08537114238704675,0.08537114238704675
Kepler-308 b,Kepler-308,Transit,9.69502544,0.089,,1.0,0.0,0.07892087726704723,0.07892087726704723
Kepler-647 c,Kepler-647,Transit,29.66629667,0.1831,,0.93,0.0,0.09171700509613544,0.09171700509613544
Kepler-351 b,Kepler-351,Transit,37.0548569,0.2112,,0.914,0.0,0.09445768334089324,0.09445768334089324
Kepler-235 b,Kepler-235,Transit,3.34021995,0.035,,0.51,0.0,0.06547423565533313,0.06547423565533313
GJ 581 b,GJ 581,Radial Velocity,5.366,0.041,16.6,0.31,0.0,0.07103699211662358,0.07103699211662358
Kepler-350 c,Kepler-350,Transit,17.84848082,,,1.19,,0.08109510018433112,0.08109510018433112
KOI-1599.02,KOI-1599,Transit,13.6088,0.112293,9.0,1.02,0.0114,0.055573957355911675,0.0114
Kepler-825 b,Kepler-825,Transit,3.773682,0.049,,1.12,0.0,0.06964230619341881,0.06964230619341881
Kepler-1122 b,Kepler-1122,Transit,42.19204934,,,0.96,,0.09279781456069416,0.09279781456069416
Kepler-24 e,Kepler-24,Transit,18.9985279,,,1.11,,0.0815701261162075,0.0815701261162075
Kepler-24 b,Kepler-24,Transit,8.14518217,,,1.11,,0.07020255988398834,0.07020255988398834
Kepler-1066 b,Kepler-1066,Transit,1.931559839,0.0284,,0.822,0.0,0.06226621898482855,0.06226621898482855
Kepler-33 e,Kepler-33,Transit,31.78476785,0.2029,,1.1,0.0,0.09343569406361688,0.09343569406361688
Kepler-1065 b,Kepler-1065,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-1607 b,Kepler-1607,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-958 b,Kepler-958,Transit,9.767805,0.084,,0.84,0.0,0.07826337707781783,0.07826337707781783
Kepler-230 c,Kepler-230,Transit,91.7732862,,,0.92,,0.10579920379019755,0.10579920379019755
Kepler-1484 b,Kepler-1484,Transit,30.4549136,0.1939,,1.047,0.0,0.09264328110447338,0.09264328110447338
HD 82943 c,HD 82943,Radial Velocity,219.3,0.7209,476.725,1.04,0.425,0.17636033154791067,0.425
Kepler-288 c,Kepler-288,Transit,19.305772,0.14,,,,0.08695196990223394,0.08695196990223394
K2-189 c,K2-189,Transit,6.679224,,,,,0.06731998219627731,0.06731998219627731
GJ 687 b,GJ 687,Radial Velocity,38.142,0.163,17.2,0.4,0.17,0.09492916878998522,0.17
Kepler-376 c,Kepler-376,Transit,14.17220432,0.1127,,0.95,0.0,0.08294800579205032,0.08294800579205032
Kepler-370 c,Kepler-370,Transit,19.0231361,0.1374,,0.955,0.0,0.08641128081050087,0.08641128081050087
Kepler-1550 b,Kepler-1550,Transit,225.585245,,,1.07,,0.12457861518755406,0.12457861518755406
Kepler-240 b,Kepler-240,Transit,4.144538,0.046,,0.753,0.0,0.06898592323916726,0.06898592323916726
Kepler-333 c,Kepler-333,Transit,24.0884178,0.1384,,0.609,0.0,0.08708640308155229,0.08708640308155229
Kepler-137 b,Kepler-137,Transit,8.43639364,0.0786,,0.907,0.0,0.07698736292538678,0.07698736292538678
Kepler-1452 b,Kepler-1452,Transit,42.913751,,,1.41,,0.0957228710239231,0.0957228710239231
Kepler-313 b,Kepler-313,Transit,14.97015,0.117,,0.96,0.0,0.08363873223612744,0.08363873223612744
Kepler-110 b,Kepler-110,Transit,12.69115,0.109,,1.067,0.0,0.08220998323234223,0.08220998323234223
Kepler-1018 b,Kepler-1018,Transit,49.10106296,,,0.96,,0.09527468792723245,0.09527468792723245
Kepler-1342 b,Kepler-1342,Transit,2.215710358,0.0313,,0.83,0.0,0.06351094511053193,0.06351094511053193
Kepler-610 c,Kepler-610,Transit,151.86392,,,1.1,,0.11676724165594347,0.11676724165594347
Kepler-1750 b,Kepler-1750,Transit,205.912735,0.6785,,0.981,0.0,0.1194598315213629,0.1194598315213629
Kepler-418 c,Kepler-418,Transit,12.218278,0.1054,,1.039,0.0,0.08165620404858485,0.08165620404858485
Kepler-1878 b,Kepler-1878,Transit,4.44588291,0.0521,,0.953,0.0,0.07059647357128658,0.07059647357128658
HD 31527 c,HD 31527,Radial Velocity,51.2053,0.2663,14.16,0.96,0.04,0.10147633200606548,0.04
Kepler-272 b,Kepler-272,Transit,2.9713641,0.0372,,0.776,0.0,0.06594584618456321,0.06594584618456321
Kepler-157 d,Kepler-157,Transit,7.02573474,0.0724,,1.021,0.0,0.0755444708333357,0.0755444708333357
Kepler-911 b,Kepler-911,Transit,20.31047472,0.1549,,1.197,0.0,0.08827737856791704,0.08827737856791704
Kepler-208 d,Kepler-208,Transit,11.1317901,,,1.11,,0.07421395892274354,0.07421395892274354
Kepler-1112 b,Kepler-1112,Transit,14.36267939,,,1.34,,0.07873629570327448,0.07873629570327448
Kepler-986 b,Kepler-986,Transit,56.435,0.283,,0.946,0.0,0.10020693690535631,0.10020693690535631
Kepler-225 c,Kepler-225,Transit,18.79419535,,,0.66,,0.07833293720117497,0.07833293720117497
Kepler-1886 b,Kepler-1886,Transit,24.2758992,,,0.99,,0.08444453950861855,0.08444453950861855
Kepler-592 b,Kepler-592,Transit,2.820192408,,,1.04,,0.057747903067883,0.057747903067883
Kepler-1332 b,Kepler-1332,Transit,11.87458418,,,0.975,,0.07434619203825843,0.07434619203825843
Kepler-351 d,Kepler-351,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-866 b,Kepler-866,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-26 b,Kepler-26,Transit,12.28,,5.02,0.54,,0.044784217935748084,0.044784217935748084
Kepler-1133 b,Kepler-1133,Transit,11.55562343,0.0959,,0.88,0.0,0.08029533851880548,0.08029533851880548
Kepler-414 b,Kepler-414,Transit Timing Variations,,,,,,0.0819876024573663,0.0819876024573663
Kepler-554 b,Kepler-554,Transit,1.90221,0.029,,0.86,0.0,0.06223269793505848,0.06223269793505848
Kepler-1720 b,Kepler-1720,Transit,12.70637048,0.1043,,0.937,0.0,0.08164259342269578,0.08164259342269578
Kepler-374 c,Kepler-374,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-804 b,Kepler-804,Transit,14.37457351,0.1138,,0.95,0.0,0.0831095351260124,0.0831095351260124
Kepler-169 d,Kepler-169,Transit,8.3481775443,,,0.81,,0.06886340763735974,0.06886340763735974
Kepler-203 c,Kepler-203,Transit,5.370645868,0.0603,,1.013,0.0,0.07273702469458186,0.07273702469458186
Kepler-834 b,Kepler-834,Transit,13.32381364,,,0.69,,0.07394701370895494,0.07394701370895494
Kepler-444 c,Kepler-444,Transit,4.545878442,0.0458,,0.618,0.0,0.06911768222401944,0.06911768222401944
K2-81 b,K2-81,Transit,6.10099028,,,0.772,,0.06487115924116316,0.06487115924116316
Kepler-231 c,Kepler-231,Transit,19.2715468,,,0.59,,0.0780276505068655,0.0780276505068655
Kepler-914 b,Kepler-914,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-202 c,Kepler-202,Transit,16.28248353,0.1147,,0.758,0.0,0.08350636409594701,0.08350636409594701
Kepler-146 b,Kepler-146,Transit,31.15879749,0.1931,,0.986,0.0,0.09262580990191359,0.09262580990191359
Kepler-186 c,Kepler-186,Transit,7.267,,,0.506,,0.06483786741271585,0.06483786741271585
CoRoT-3 b,CoRoT-3,Transit,4.2568,,6883.91,1.37,0.0,0.08830884764336545,0.08830884764336545
Kepler-529 c,Kepler-529,Transit,12.83447558,,,,,0.07562140050411482,0.07562140050411482
Kepler-115 b,Kepler-115,Transit,2.403643296,0.0351,,0.999,0.0,0.06492432894210028,0.06492432894210028
Kepler-403 c,Kepler-403,Transit,54.2811949,,,1.15,,0.09822810102289749,0.09822810102289749
Kepler-1173 b,Kepler-1173,Transit,0.769854899,0.0157,,0.874,0.0,0.05483406658502788,0.05483406658502788
Kepler-145 b,Kepler-145,Transit,22.95059544,,,1.14,,0.08449231442984104,0.08449231442984104
Kepler-268 b,Kepler-268,Transit,25.93406406,,,1.11,,0.08615302176350093,0.08615302176350093
Kepler-877 b,Kepler-877,Transit,18.4584300453,,,,,0.08063786375555182,0.08063786375555182
Kepler-374 d,Kepler-374,Transit,5.028239,0.058,,1.03,0.0,0.07213911103532018,0.07213911103532018
Kepler-403 b,Kepler-403,Transit,7.031462,0.076,,,,0.07533087315425749,0.07533087315425749
Kepler-1321 b,Kepler-1321,Transit,11.12830596,,,0.63,,0.07113102734656906,0.07113102734656906
Kepler-577 b,Kepler-577,Transit,25.69581456,0.1348,,0.496,0.0,0.086883607292783,0.086883607292783
Kepler-100 c,Kepler-100,Transit,12.81588378,0.11,,1.08,0.0,0.08238301275835817,0.08238301275835817
GJ 876 e,GJ 876,Radial Velocity,124.4,0.345,18.00115332,0.336778,0.04,0.1107808602933231,0.04
Kepler-625 b,Kepler-625,Transit,7.751908,0.082,,1.223,0.0,0.07736412647813132,0.07736412647813132
Kepler-794 b,Kepler-794,Transit,11.13125132,0.0972,,0.989,0.0,0.08040024152534395,0.08040024152534395
Kepler-131 b,Kepler-131,Transit,16.09197176,0.12789,,1.076,,0.08499676774696265,0.08499676774696265
Kepler-291 c,Kepler-291,Transit,5.7007251286,,,0.96,,0.0651490993591491,0.0651490993591491
KOI-1599.01,KOI-1599,Transit,20.4074846,,,1.05,,0.08226451566480235,0.08226451566480235
Kepler-1166 b,Kepler-1166,Transit,33.2404478095,,,0.94,,0.08888218002792615,0.08888218002792615
Kepler-1880 b,Kepler-1880,Transit,6.30923438,0.054,,0.524,0.0,0.07169727646277776,0.07169727646277776
Kepler-940 b,Kepler-940,Transit,59.6225257,0.3059,,1.072,0.0,0.10164432949545799,0.10164432949545799
Kepler-146 b,Kepler-146,Transit,31.1587760916,,,1.08,,0.08878514789119323,0.08878514789119323
Kepler-1702 b,Kepler-1702,Transit,18.5010898,,,0.85,,0.07959815951632497,0.07959815951632497
Kepler-1865 b,Kepler-1865,Transit,2.524074,0.034,,0.82,0.0,0.06464564664872723,0.06464564664872723
KOI-142 b,KOI-142,Transit,10.95307834,,,0.93,,0.07302887502540528,0.07302887502540528
K2-62 c,K2-62,Transit,16.19803,,,,,0.07880050142097296,0.07880050142097296
Kepler-182 b,Kepler-182,Transit,9.82578495,0.0949,,1.18,0.0,0.07979597548136266,0.07979597548136266
HD 95872 b,HD 95872,Radial Velocity,4375.0,5.2,1462.018,0.95,0.06,0.2761602198686033,0.06
Kepler-33 e,Kepler-33,Transit,31.7849578,,,1.07,,0.08903337418219356,0.08903337418219356
Kepler-400 c,Kepler-400,Transit,17.34088462,,,1.08,,0.08010536003338438,0.08010536003338438
Kepler-251 e,Kepler-251,Transit,99.6409653,0.4126,,0.941,0.0,0.10817447649930524,0.10817447649930524
Kepler-527 b,Kepler-527,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-886 b,Kepler-886,Transit,6.24146367,0.0671,,1.026,0.0,0.07432247677277505,0.07432247677277505
Kepler-1266 b,Kepler-1266,Transit,28.474748,0.1725,,0.854,0.0,0.0907986840288319,0.0907986840288319
Kepler-1831 b,Kepler-1831,Transit,5.78387022,,,1.117,,0.06606838123835589,0.06606838123835589
Kepler-226 c,Kepler-226,Transit,5.34955671,0.05792,,0.904,,0.07223518076610509,0.07223518076610509
Kepler-1062 b,Kepler-1062,Transit,9.30412078,0.0748,,0.645,0.0,0.07658427499827195,0.07658427499827195
Kepler-415 b,Kepler-415,Transit Timing Variations,4.176366,0.044,,0.64,0.0,0.056620234134365094,0.056620234134365094
Kepler-223 c,Kepler-223,Transit,,,,,,0.09851524064556692,0.09851524064556692
Kepler-406 c,Kepler-406,Transit,4.62333557,0.0554,,1.058,0.0,0.07139868331477785,0.07139868331477785
Kepler-1865 b,Kepler-1865,Transit,2.524018115,0.0344,,0.849,0.0,0.06477159130948551,0.06477159130948551
HD 13931 b,HD 13931,Radial Velocity,4218.0,5.15,699.226,1.3,0.02,0.26272291140590204,0.02
K2-42 b,K2-42,Transit,6.68796,0.0617,,0.702,,0.07348658575436427,0.07348658575436427
Kepler-1539 b,Kepler-1539,Transit,133.3034646,,,0.84,,0.11203174828003473,0.11203174828003473
Kepler-812 b,Kepler-812,Transit,10.11716531,0.1021,,1.393,0.0,0.08086701513580793,0.08086701513580793
Kepler-543 b,Kepler-543,Transit,13.89961592,,,0.751,,0.0749770235772856,0.0749770235772856
HD 38801 b,HD 38801,Radial Velocity,685.25,1.623,3082.31534,1.207,0.017,0.24231440757159003,0.017
Kepler-776 b,Kepler-776,Transit,4.89718784,0.0523,,0.794,0.0,0.070831447525411,0.070831447525411
Kepler-680 b,Kepler-680,Transit,3.689926291,0.0469,,1.01,0.0,0.06900024399941523,0.06900024399941523
Kepler-1125 b,Kepler-1125,Transit,17.6700642,0.1283,,0.899,0.0,0.08524914639808266,0.08524914639808266
Kepler-292 c,Kepler-292,Transit,3.715335,0.045,,,,0.06928942224792634,0.06928942224792634
Kepler-128 b,Kepler-128,Transit,15.089642,,2.47,1.155,,0.04551825966099621,0.04551825966099621
Kepler-108 c,Kepler-108,Transit,190.32084285,,,,,0.12064054236711777,0.12064054236711777
Kepler-1023 b,Kepler-1023,Transit,62.1402,0.292,,0.856,0.0,0.10097372147247508,0.10097372147247508
Kepler-388 b,Kepler-388,Transit,3.17323012,,,,,0.05889505290017058,0.05889505290017058
Kepler-545 b,Kepler-545,Transit,13.249212,0.11,,1.001,0.0,0.08240171205661483,0.08240171205661483
Kepler-130 c,Kepler-130,Transit,27.5086932361,,,1.091,,0.08693632185532399,0.08693632185532399
Kepler-1937 b,Kepler-1937,Transit,9.6886646,0.0941,,1.181,0.0,0.07964147338954938,0.07964147338954938
